source,title,link,summary,published,text,CVEs,Category
thehackernews.com,U.S. Sanctions Garantex and Grinex Over $100M in Ransomware-Linked Illicit Crypto Transactions,https://thehackernews.com/2025/08/us-sanctions-garantex-and-grinex-over.html,"The U.S. Department of the Treasury's Office of Foreign Assets Control (OFAC) on Thursday renewed sanctions against Russian cryptocurrency exchange platform Garantex for facilitating ransomware actors and other cybercriminals by processing more than $100 million in transactions linked to illicit activities since 2019.
The Treasury said it's also imposing sanctions on Garantex's successor, Grinex",2025-08-15 11:27:00+00:00,"U.S. Sanctions Garantex and Grinex Over $100M in Ransomware-Linked Illicit Crypto Transactions The U.S. Department of the Treasury's Office of Foreign Assets Control (OFAC) on Thursday renewed sanctions against Russian cryptocurrency exchange platform Garantex for facilitating ransomware actors and other cybercriminals by processing more than $100 million in transactions linked to illicit activities since 2019.
The Treasury said it's also imposing sanctions on Garantex's successor, Grinex",[],Malware
thehackernews.com,Zero Trust + AI: Privacy in the Age of Agentic AI,https://thehackernews.com/2025/08/zero-trust-ai-privacy-in-age-of-agentic.html,"We used to think of privacy as a perimeter problem: about walls and locks, permissions, and policies. But in a world where artificial agents are becoming autonomous actors — interacting with data, systems, and humans without constant oversight — privacy is no longer about control. It’s about trust. And trust, by definition, is about what happens when you’re not looking.
Agentic AI — AI that",2025-08-15 11:00:00+00:00,"Zero Trust + AI: Privacy in the Age of Agentic AI We used to think of privacy as a perimeter problem: about walls and locks, permissions, and policies. But in a world where artificial agents are becoming autonomous actors — interacting with data, systems, and humans without constant oversight — privacy is no longer about control. It’s about trust. And trust, by definition, is about what happens when you’re not looking.
Agentic AI — AI that",[],Other
thehackernews.com,Cisco Warns of CVSS 10.0 FMC RADIUS Flaw Allowing Remote Code Execution,https://thehackernews.com/2025/08/cisco-warns-of-cvss-100-fmc-radius-flaw.html,"Cisco has released security updates to address a maximum-severity security flaw in Secure Firewall Management Center (FMC) Software that could allow an attacker to execute arbitrary code on affected systems.
The vulnerability, assigned the CVE identifier CVE-2025-20265 (CVSS score: 10.0), affects the RADIUS subsystem implementation that could permit an unauthenticated, remote attacker to inject",2025-08-15 06:49:00+00:00,"Cisco Warns of CVSS 10.0 FMC RADIUS Flaw Allowing Remote Code Execution Cisco has released security updates to address a maximum-severity security flaw in Secure Firewall Management Center (FMC) Software that could allow an attacker to execute arbitrary code on affected systems.
The vulnerability, assigned the CVE identifier CVE-2025-20265 (CVSS score: 10.0), affects the RADIUS subsystem implementation that could permit an unauthenticated, remote attacker to inject",[],Other
thehackernews.com,New HTTP/2 'MadeYouReset' Vulnerability Enables Large-Scale DoS Attacks,https://thehackernews.com/2025/08/new-http2-madeyoureset-vulnerability.html,"Multiple HTTP/2 implementations have been found susceptible to a new attack technique called MadeYouReset that could be explored to conduct powerful denial-of-service (DoS) attacks.
""MadeYouReset bypasses the typical server-imposed limit of 100 concurrent HTTP/2 requests per TCP connection from a client. This limit is intended to mitigate DoS attacks by restricting the number of simultaneous",2025-08-14 15:20:00+00:00,"New HTTP/2 'MadeYouReset' Vulnerability Enables Large-Scale DoS Attacks Multiple HTTP/2 implementations have been found susceptible to a new attack technique called MadeYouReset that could be explored to conduct powerful denial-of-service (DoS) attacks.
""MadeYouReset bypasses the typical server-imposed limit of 100 concurrent HTTP/2 requests per TCP connection from a client. This limit is intended to mitigate DoS attacks by restricting the number of simultaneous",[],Vulnerability
thehackernews.com,Hackers Found Using CrossC2 to Expand Cobalt Strike Beacon’s Reach to Linux and macOS,https://thehackernews.com/2025/08/researchers-warn-crossc2-expands-cobalt.html,"Japan's CERT coordination center (JPCERT/CC) on Thursday revealed it observed incidents that involved the use of a command-and-control (C2) framework called CrossC2, which is designed to extend the functionality of Cobalt Strike to other platforms like Linux and Apple macOS for cross-platform system control.
The agency said the activity was detected between September and December 2024, targeting",2025-08-14 13:16:00+00:00,"Hackers Found Using CrossC2 to Expand Cobalt Strike Beacon’s Reach to Linux and macOS Japan's CERT coordination center (JPCERT/CC) on Thursday revealed it observed incidents that involved the use of a command-and-control (C2) framework called CrossC2, which is designed to extend the functionality of Cobalt Strike to other platforms like Linux and Apple macOS for cross-platform system control.
The agency said the activity was detected between September and December 2024, targeting",[],Other
thehackernews.com,Have You Turned Off Your Virtual Oven?,https://thehackernews.com/2025/08/have-you-turned-off-your-virtual-oven.html,"You check that the windows are shut before leaving home. Return to the kitchen to verify that the oven and stove were definitely turned off. Maybe even circle back again to confirm the front door was properly closed. These automatic safety checks give you peace of mind because you know the unlikely but potentially dangerous consequences of forgetting – a break-in, fire, or worse.
Your",2025-08-14 11:25:00+00:00,"Have You Turned Off Your Virtual Oven? You check that the windows are shut before leaving home. Return to the kitchen to verify that the oven and stove were definitely turned off. Maybe even circle back again to confirm the front door was properly closed. These automatic safety checks give you peace of mind because you know the unlikely but potentially dangerous consequences of forgetting – a break-in, fire, or worse.
Your",[],Other
thehackernews.com,"New Android Malware Wave Hits Banking via NFC Relay Fraud, Call Hijacking, and Root Exploits",https://thehackernews.com/2025/08/new-android-malware-wave-hits-banking.html,"Cybersecurity researchers have disclosed a new Android trojan called PhantomCard that abuses near-field communication (NFC) to conduct relay attacks for facilitating fraudulent transactions in attacks targeting banking customers in Brazil.
""PhantomCard relays NFC data from a victim's banking card to the fraudster's device,"" ThreatFabric said in a report. ""PhantomCard is based on",2025-08-14 11:06:00+00:00,"New Android Malware Wave Hits Banking via NFC Relay Fraud, Call Hijacking, and Root Exploits Cybersecurity researchers have disclosed a new Android trojan called PhantomCard that abuses near-field communication (NFC) to conduct relay attacks for facilitating fraudulent transactions in attacks targeting banking customers in Brazil.
""PhantomCard relays NFC data from a victim's banking card to the fraudster's device,"" ThreatFabric said in a report. ""PhantomCard is based on",[],Malware
thehackernews.com,Simple Steps for Attack Surface Reduction,https://thehackernews.com/2025/08/simple-steps-for-attack-surface.html,"Story teaser text: Cybersecurity leaders face mounting pressure to stop attacks before they start, and the best defense may come down to the settings you choose on day one. In this piece, Yuriy Tsibere explores how default policies like deny-by-default, MFA enforcement, and application Ringfencing ™ can eliminate entire categories of risk. From disabling Office macros to blocking outbound server",2025-08-14 09:30:00+00:00,"Simple Steps for Attack Surface Reduction Story teaser text: Cybersecurity leaders face mounting pressure to stop attacks before they start, and the best defense may come down to the settings you choose on day one. In this piece, Yuriy Tsibere explores how default policies like deny-by-default, MFA enforcement, and application Ringfencing ™ can eliminate entire categories of risk. From disabling Office macros to blocking outbound server",[],Other
thehackernews.com,Google Requires Crypto App Licenses in 15 Regions as FBI Warns of $9.9M Scam Losses,https://thehackernews.com/2025/08/google-requires-crypto-app-licenses-in.html,"Google said it's implementing a new policy requiring developers of cryptocurrency exchanges and wallets to obtain government licenses before publishing apps in 15 jurisdictions in order to ""ensure a safe and compliant ecosystem for users.""
The policy applies to markets like Bahrain, Canada, Hong Kong, Indonesia, Israel, Japan, the Philippines, South Africa, South Korea, Switzerland, Thailand,",2025-08-14 06:46:00+00:00,"Google Requires Crypto App Licenses in 15 Regions as FBI Warns of $9.9M Scam Losses Google said it's implementing a new policy requiring developers of cryptocurrency exchanges and wallets to obtain government licenses before publishing apps in 15 jurisdictions in order to ""ensure a safe and compliant ecosystem for users.""
The policy applies to markets like Bahrain, Canada, Hong Kong, Indonesia, Israel, Japan, the Philippines, South Africa, South Korea, Switzerland, Thailand,",[],Phishing
thehackernews.com,CISA Adds Two N-able N-central Flaws to Known Exploited Vulnerabilities Catalog,https://thehackernews.com/2025/08/cisa-adds-two-n-able-n-central-flaws-to.html,"The U.S. Cybersecurity and Infrastructure Security Agency (CISA) on Wednesday added two security flaws impacting N-able N-central to its Known Exploited Vulnerabilities (KEV) catalog, citing evidence of active exploitation. 
N-able N-central is a Remote Monitoring and Management (RMM) platform designed for Managed Service Providers (MSPs), allowing customers to efficiently manage and secure",2025-08-14 04:02:00+00:00,"CISA Adds Two N-able N-central Flaws to Known Exploited Vulnerabilities Catalog The U.S. Cybersecurity and Infrastructure Security Agency (CISA) on Wednesday added two security flaws impacting N-able N-central to its Known Exploited Vulnerabilities (KEV) catalog, citing evidence of active exploitation. 
N-able N-central is a Remote Monitoring and Management (RMM) platform designed for Managed Service Providers (MSPs), allowing customers to efficiently manage and secure",[],Vulnerability
thehackernews.com,New PS1Bot Malware Campaign Uses Malvertising to Deploy Multi-Stage In-Memory Attacks,https://thehackernews.com/2025/08/new-ps1bot-malware-campaign-uses.html,"Cybersecurity researchers have discovered a new malvertising campaign that's designed to infect victims with a multi-stage malware framework called PS1Bot.
""PS1Bot features a modular design, with several modules delivered used to perform a variety of malicious activities on infected systems, including information theft, keylogging, reconnaissance, and the establishment of persistent system",2025-08-13 15:46:00+00:00,"New PS1Bot Malware Campaign Uses Malvertising to Deploy Multi-Stage In-Memory Attacks Cybersecurity researchers have discovered a new malvertising campaign that's designed to infect victims with a multi-stage malware framework called PS1Bot.
""PS1Bot features a modular design, with several modules delivered used to perform a variety of malicious activities on infected systems, including information theft, keylogging, reconnaissance, and the establishment of persistent system",[],Malware
thehackernews.com,Zoom and Xerox Release Critical Security Updates Fixing Privilege Escalation and RCE Flaws,https://thehackernews.com/2025/08/zoom-and-xerox-release-critical.html,"Zoom and Xerox have addressed critical security flaws in Zoom Clients for Windows and FreeFlow Core that could allow privilege escalation and remote code execution. 
The vulnerability impacting Zoom Clients for Windows, tracked as CVE-2025-49457 (CVSS score: 9.6), relates to a case of an untrusted search path that could pave the way for privilege escalation.
""Untrusted search path in",2025-08-13 13:19:00+00:00,"Zoom and Xerox Release Critical Security Updates Fixing Privilege Escalation and RCE Flaws Zoom and Xerox have addressed critical security flaws in Zoom Clients for Windows and FreeFlow Core that could allow privilege escalation and remote code execution. 
The vulnerability impacting Zoom Clients for Windows, tracked as CVE-2025-49457 (CVSS score: 9.6), relates to a case of an untrusted search path that could pave the way for privilege escalation.
""Untrusted search path in",[],Other
thehackernews.com,Fortinet Warns About FortiSIEM Vulnerability (CVE-2025-25256) With In-the-Wild Exploit Code,https://thehackernews.com/2025/08/fortinet-warns-about-fortisiem.html,"Fortinet is alerting customers of a critical security flaw in FortiSIEM for which it said there exists an exploit in the wild.
The vulnerability, tracked as CVE-2025-25256, carries a CVSS score of 9.8 out of a maximum of 10.0.
""An improper neutralization of special elements used in an OS command ('OS Command Injection') vulnerability [CWE-78] in FortiSIEM may allow an unauthenticated attacker to",2025-08-13 11:37:00+00:00,"Fortinet Warns About FortiSIEM Vulnerability (CVE-2025-25256) With In-the-Wild Exploit Code Fortinet is alerting customers of a critical security flaw in FortiSIEM for which it said there exists an exploit in the wild.
The vulnerability, tracked as CVE-2025-25256, carries a CVSS score of 9.8 out of a maximum of 10.0.
""An improper neutralization of special elements used in an OS command ('OS Command Injection') vulnerability [CWE-78] in FortiSIEM may allow an unauthenticated attacker to",['CVE-2025-25256'],Vulnerability
thehackernews.com,AI SOC 101: Key Capabilities Security Leaders Need to Know,https://thehackernews.com/2025/08/ai-soc-101-key-capabilities-security.html,"Security operations have never been a 9-to-5 job. For SOC analysts, the day often starts and ends deep in a queue of alerts, chasing down what turns out to be false positives, or switching between half a dozen tools to piece together context. The work is repetitive, time-consuming, and high-stakes, leaving SOCs under constant pressure to keep up, yet often struggling to stay ahead of emerging",2025-08-13 11:25:00+00:00,"AI SOC 101: Key Capabilities Security Leaders Need to Know Security operations have never been a 9-to-5 job. For SOC analysts, the day often starts and ends deep in a queue of alerts, chasing down what turns out to be false positives, or switching between half a dozen tools to piece together context. The work is repetitive, time-consuming, and high-stakes, leaving SOCs under constant pressure to keep up, yet often struggling to stay ahead of emerging",[],Other
thehackernews.com,Webinar: What the Next Wave of AI Cyberattacks Will Look Like — And How to Survive,https://thehackernews.com/2025/08/webinar-what-next-wave-of-ai.html,"The AI revolution isn’t coming. It’s already here. From copilots that write our emails to autonomous agents that can take action without us lifting a finger, AI is transforming how we work.
But here’s the uncomfortable truth: Attackers are evolving just as fast.
Every leap forward in AI gives bad actors new tools — deepfake scams so real they trick your CFO, bots that can bypass human review,",2025-08-13 09:30:00+00:00,"Webinar: What the Next Wave of AI Cyberattacks Will Look Like — And How to Survive The AI revolution isn’t coming. It’s already here. From copilots that write our emails to autonomous agents that can take action without us lifting a finger, AI is transforming how we work.
But here’s the uncomfortable truth: Attackers are evolving just as fast.
Every leap forward in AI gives bad actors new tools — deepfake scams so real they trick your CFO, bots that can bypass human review,",[],Other
thehackernews.com,Microsoft August 2025 Patch Tuesday Fixes Kerberos Zero-Day Among 111 Total New Flaws,https://thehackernews.com/2025/08/microsoft-august-2025-patch-tuesday.html,"Microsoft on Tuesday rolled out fixes for a massive set of 111 security flaws across its software portfolio, including one flaw that has been disclosed as publicly known at the time of the release.
Of the 111 vulnerabilities, 16 are rated Critical, 92 are rated Important, two are rated Moderate, and one is rated Low in severity. Forty-four of the vulnerabilities relate to privilege",2025-08-13 08:47:00+00:00,"Microsoft August 2025 Patch Tuesday Fixes Kerberos Zero-Day Among 111 Total New Flaws Microsoft on Tuesday rolled out fixes for a massive set of 111 security flaws across its software portfolio, including one flaw that has been disclosed as publicly known at the time of the release.
Of the 111 vulnerabilities, 16 are rated Critical, 92 are rated Important, two are rated Moderate, and one is rated Low in severity. Forty-four of the vulnerabilities relate to privilege",[],Other
thehackernews.com,Charon Ransomware Hits Middle East Sectors Using APT-Level Evasion Tactics,https://thehackernews.com/2025/08/charon-ransomware-hits-middle-east.html,"Cybersecurity researchers have discovered a new campaign that employs a previously undocumented ransomware family called Charon to target the Middle East's public sector and aviation industry.
The threat actor behind the activity, according to Trend Micro, exhibited tactics mirroring those of advanced persistent threat (APT) groups, such as DLL side-loading, process injection, and the ability",2025-08-13 05:45:00+00:00,"Charon Ransomware Hits Middle East Sectors Using APT-Level Evasion Tactics Cybersecurity researchers have discovered a new campaign that employs a previously undocumented ransomware family called Charon to target the Middle East's public sector and aviation industry.
The threat actor behind the activity, according to Trend Micro, exhibited tactics mirroring those of advanced persistent threat (APT) groups, such as DLL side-loading, process injection, and the ability",[],Malware
krebsonsecurity.com,"SIM-Swapper, Scattered Spider Hacker Gets 10 Years",https://krebsonsecurity.com/2025/08/sim-swapper-scattered-spider-hacker-gets-10-years/,"A 21-year-old Florida man at the center of a prolific cybercrime group known as ""Scattered Spider"" was sentenced to 10 years in federal prison today, and ordered to pay roughly $13 million in restitution to victims.

Noah Michael Urban of Palm Coast, Fla. pleaded guilty in April 2025 to charges of wire fraud and conspiracy. Florida prosecutors alleged Urban conspired with others to steal at least $800,000 from five victims via SIM-swapping attacks that diverted their mobile phone calls and text messages to devices controlled by Urban and his co-conspirators.",2025-08-21 01:47:22+00:00,"SIM-Swapper, Scattered Spider Hacker Gets 10 Years A 21-year-old Florida man at the center of a prolific cybercrime group known as ""Scattered Spider"" was sentenced to 10 years in federal prison today, and ordered to pay roughly $13 million in restitution to victims.

Noah Michael Urban of Palm Coast, Fla. pleaded guilty in April 2025 to charges of wire fraud and conspiracy. Florida prosecutors alleged Urban conspired with others to steal at least $800,000 from five victims via SIM-swapping attacks that diverted their mobile phone calls and text messages to devices controlled by Urban and his co-conspirators.",[],Other
krebsonsecurity.com,Oregon Man Charged in ‘Rapper Bot’ DDoS Service,https://krebsonsecurity.com/2025/08/oregon-man-charged-in-rapper-bot-ddos-service/,"A 22-year-old Oregon man has been arrested on suspicion of operating ""Rapper Bot,"" a massive botnet used to power a service for launching distributed denial-of-service (DDoS) attacks against targets -- including a March 2025 DDoS that knocked Twitter/X offline. The Justice Department asserts the suspect and an unidentified co-conspirator rented out the botnet to online extortionists, and tried to stay off the radar of law enforcement by ensuring that their botnet was never pointed at KrebsOnSecurity.",2025-08-19 20:51:06+00:00,"Oregon Man Charged in ‘Rapper Bot’ DDoS Service A 22-year-old Oregon man has been arrested on suspicion of operating ""Rapper Bot,"" a massive botnet used to power a service for launching distributed denial-of-service (DDoS) attacks against targets -- including a March 2025 DDoS that knocked Twitter/X offline. The Justice Department asserts the suspect and an unidentified co-conspirator rented out the botnet to online extortionists, and tried to stay off the radar of law enforcement by ensuring that their botnet was never pointed at KrebsOnSecurity.",[],Other
krebsonsecurity.com,Mobile Phishers Target Brokerage Accounts in ‘Ramp and Dump’ Cashout Scheme,https://krebsonsecurity.com/2025/08/mobile-phishers-target-brokerage-accounts-in-ramp-and-dump-cashout-scheme/,"Cybercriminal groups peddling sophisticated phishing kits that convert stolen card data into mobile wallets have recently shifted their focus to targeting customers of brokerage services, new research shows. Undeterred by security controls at these trading platforms that block users from wiring funds directly out of accounts, the phishers have pivoted to using multiple compromised brokerage accounts in unison to manipulate the prices of foreign stocks.",2025-08-15 18:27:05+00:00,"Mobile Phishers Target Brokerage Accounts in ‘Ramp and Dump’ Cashout Scheme Cybercriminal groups peddling sophisticated phishing kits that convert stolen card data into mobile wallets have recently shifted their focus to targeting customers of brokerage services, new research shows. Undeterred by security controls at these trading platforms that block users from wiring funds directly out of accounts, the phishers have pivoted to using multiple compromised brokerage accounts in unison to manipulate the prices of foreign stocks.",[],Other
krebsonsecurity.com,"Microsoft Patch Tuesday, August 2025 Edition",https://krebsonsecurity.com/2025/08/microsoft-patch-tuesday-august-2025-edition/,"Microsoft today released updates to fix more than 100 security flaws in its Windows operating systems and other software. At least 13 of the bugs received Microsoft's most-dire ""critical"" rating, meaning they could be abused by malware or malcontents to gain remote access to a Windows system with little or no help from users.",2025-08-12 22:14:41+00:00,"Microsoft Patch Tuesday, August 2025 Edition Microsoft today released updates to fix more than 100 security flaws in its Windows operating systems and other software. At least 13 of the bugs received Microsoft's most-dire ""critical"" rating, meaning they could be abused by malware or malcontents to gain remote access to a Windows system with little or no help from users.",[],Other
securityweek.com,"Large Interpol Cybercrime Crackdown in Africa Leads to the Arrest of Over 1,200 Suspects",https://www.securityweek.com/large-interpol-cybercrime-crackdown-in-africa-leads-to-the-arrest-of-over-1200-suspects/,"Dubbed Operation Serengeti 2.0, the operation took place between June and August. The post Large Interpol Cybercrime Crackdown in Africa Leads to the Arrest of Over 1,200 Suspects appeared first on SecurityWeek .",2025-08-22 15:57:58+00:00,"Large Interpol Cybercrime Crackdown in Africa Leads to the Arrest of Over 1,200 Suspects Dubbed Operation Serengeti 2.0, the operation took place between June and August. The post Large Interpol Cybercrime Crackdown in Africa Leads to the Arrest of Over 1,200 Suspects appeared first on SecurityWeek .",[],Other
securityweek.com,"In Other News: McDonald’s Hack, 1,200 Arrested in Africa, DaVita Breach Grows to 2.7M",https://www.securityweek.com/in-other-news-mcdonalds-hack-1200-arrested-in-africa-davita-breach-grows-to-2-7m/,"Noteworthy stories that might have slipped under the radar: cryptojacker sentenced to prison, ECC.fail Rowhammer attack, and Microsoft limits China’s access to MAPP. The post In Other News: McDonald’s Hack, 1,200 Arrested in Africa, DaVita Breach Grows to 2.7M appeared first on SecurityWeek .",2025-08-22 13:40:01+00:00,"In Other News: McDonald’s Hack, 1,200 Arrested in Africa, DaVita Breach Grows to 2.7M Noteworthy stories that might have slipped under the radar: cryptojacker sentenced to prison, ECC.fail Rowhammer attack, and Microsoft limits China’s access to MAPP. The post In Other News: McDonald’s Hack, 1,200 Arrested in Africa, DaVita Breach Grows to 2.7M appeared first on SecurityWeek .",[],Data Breach
securityweek.com,Chinese Silk Typhoon Hackers Targeting Multiple Industries in North America,https://www.securityweek.com/chinese-silk-typhoon-hackers-exploited-commvault-zero-day/,Silk Typhoon was seen exploiting n-day and zero-day vulnerabilities for initial access to victim systems. The post Chinese Silk Typhoon Hackers Targeting Multiple Industries in North America appeared first on SecurityWeek .,2025-08-22 13:32:16+00:00,Chinese Silk Typhoon Hackers Targeting Multiple Industries in North America Silk Typhoon was seen exploiting n-day and zero-day vulnerabilities for initial access to victim systems. The post Chinese Silk Typhoon Hackers Targeting Multiple Industries in North America appeared first on SecurityWeek .,[],Other
securityweek.com,Developer Who Hacked Former Employer’s Systems Sentenced to Prison,https://www.securityweek.com/developer-who-hacked-former-employers-systems-sentenced-to-prison/,Davis Lu was sentenced to four years in prison for installing malicious code on employer’s systems and for deleting encrypted data. The post Developer Who Hacked Former Employer’s Systems Sentenced to Prison appeared first on SecurityWeek .,2025-08-22 10:54:25+00:00,Developer Who Hacked Former Employer’s Systems Sentenced to Prison Davis Lu was sentenced to four years in prison for installing malicious code on employer’s systems and for deleting encrypted data. The post Developer Who Hacked Former Employer’s Systems Sentenced to Prison appeared first on SecurityWeek .,[],Other
securityweek.com,"CPAP Medical Data Breach Impacts 90,000 People",https://www.securityweek.com/cpap-medical-data-breach-impacts-90000-people/,"CPAP Medical Supplies and Services has disclosed a data breach resulting from an intrusion that occurred in December 2024. The post CPAP Medical Data Breach Impacts 90,000 People appeared first on SecurityWeek .",2025-08-22 09:50:24+00:00,"CPAP Medical Data Breach Impacts 90,000 People CPAP Medical Supplies and Services has disclosed a data breach resulting from an intrusion that occurred in December 2024. The post CPAP Medical Data Breach Impacts 90,000 People appeared first on SecurityWeek .",[],Data Breach
securityweek.com,AWS Trusted Advisor Tricked Into Showing Unprotected S3 Buckets as Secure,https://www.securityweek.com/aws-trusted-advisor-tricked-into-showing-unprotected-s3-buckets-as-secure/,AWS has addressed a vulnerability that could have been leveraged to bypass Trusted Advisor’s S3 bucket permissions check. The post AWS Trusted Advisor Tricked Into Showing Unprotected S3 Buckets as Secure appeared first on SecurityWeek .,2025-08-22 09:09:30+00:00,AWS Trusted Advisor Tricked Into Showing Unprotected S3 Buckets as Secure AWS has addressed a vulnerability that could have been leveraged to bypass Trusted Advisor’s S3 bucket permissions check. The post AWS Trusted Advisor Tricked Into Showing Unprotected S3 Buckets as Secure appeared first on SecurityWeek .,[],Other
securityweek.com,Hundreds Targeted in New Atomic macOS Stealer Campaign,https://www.securityweek.com/hundreds-targeted-in-new-atomic-macos-stealer-campaign/,"Between June and August, over 300 entities were targeted with the Atomic macOS Stealer via malvertising. The post Hundreds Targeted in New Atomic macOS Stealer Campaign appeared first on SecurityWeek .",2025-08-22 08:04:11+00:00,"Hundreds Targeted in New Atomic macOS Stealer Campaign Between June and August, over 300 entities were targeted with the Atomic macOS Stealer via malvertising. The post Hundreds Targeted in New Atomic macOS Stealer Campaign appeared first on SecurityWeek .",[],Other
securityweek.com,MITRE Updates List of Most Common Hardware Weaknesses,https://www.securityweek.com/mitre-updates-list-of-most-common-hardware-weaknesses/,MITRE has updated the list of Most Important Hardware Weaknesses to align it with evolving hardware security challenges. The post MITRE Updates List of Most Common Hardware Weaknesses appeared first on SecurityWeek .,2025-08-22 07:43:14+00:00,MITRE Updates List of Most Common Hardware Weaknesses MITRE has updated the list of Most Important Hardware Weaknesses to align it with evolving hardware security challenges. The post MITRE Updates List of Most Common Hardware Weaknesses appeared first on SecurityWeek .,[],Other
securityweek.com,Telecom Firm Colt Confirms Data Breach as Ransomware Group Auctions Files,https://www.securityweek.com/telecom-firm-colt-confirms-data-breach-as-ransomware-group-auctions-files/,Colt Technology Services is working on restoring systems disrupted by a ransomware attack that involved data theft. The post Telecom Firm Colt Confirms Data Breach as Ransomware Group Auctions Files appeared first on SecurityWeek .,2025-08-21 14:49:03+00:00,Telecom Firm Colt Confirms Data Breach as Ransomware Group Auctions Files Colt Technology Services is working on restoring systems disrupted by a ransomware attack that involved data theft. The post Telecom Firm Colt Confirms Data Breach as Ransomware Group Auctions Files appeared first on SecurityWeek .,[],Malware
securityweek.com,Scattered Spider Hacker Sentenced to Prison,https://www.securityweek.com/scattered-spider-hacker-sentenced-to-prison/,Noah Urban was sentenced to 10 years in prison for his role in the notorious cybercriminal operation known as Scattered Spider. The post Scattered Spider Hacker Sentenced to Prison appeared first on SecurityWeek .,2025-08-21 12:32:56+00:00,Scattered Spider Hacker Sentenced to Prison Noah Urban was sentenced to 10 years in prison for his role in the notorious cybercriminal operation known as Scattered Spider. The post Scattered Spider Hacker Sentenced to Prison appeared first on SecurityWeek .,[],Other
bleepingcomputer.com,Murky Panda hackers exploit cloud trust to hack downstream customers,https://www.bleepingcomputer.com/news/security/murky-panda-hackers-exploit-cloud-trust-to-hack-downstream-customers/,A Chinese state-sponsored hacking group known as Murky Panda (Silk Typhoon) exploits trusted relationships in cloud environments to gain initial access to the networks and data of downstream customers. [...],2025-08-22 21:56:16+00:00,Murky Panda hackers exploit cloud trust to hack downstream customers A Chinese state-sponsored hacking group known as Murky Panda (Silk Typhoon) exploits trusted relationships in cloud environments to gain initial access to the networks and data of downstream customers. [...],[],Vulnerability
bleepingcomputer.com,APT36 hackers abuse Linux .desktop files to install malware in new attacks,https://www.bleepingcomputer.com/news/security/apt36-hackers-abuse-linux-desktop-files-to-install-malware/,The Pakistani APT36 cyberspies are using Linux .desktop files to load malware in new attacks against government and defense entities in India. [...],2025-08-22 18:35:11+00:00,APT36 hackers abuse Linux .desktop files to install malware in new attacks The Pakistani APT36 cyberspies are using Linux .desktop files to load malware in new attacks against government and defense entities in India. [...],[],Malware
bleepingcomputer.com,Fake Mac fixes trick users into installing new Shamos infostealer,https://www.bleepingcomputer.com/news/security/fake-mac-fixes-trick-users-into-installing-new-shamos-infostealer/,"A new infostealer malware targeting Mac devices, called 'Shamos,' is targeting Mac devices in ClickFix attacks that impersonate troubleshooting guides and fixes. [...]",2025-08-22 15:44:10+00:00,"Fake Mac fixes trick users into installing new Shamos infostealer A new infostealer malware targeting Mac devices, called 'Shamos,' is targeting Mac devices in ClickFix attacks that impersonate troubleshooting guides and fixes. [...]",[],Other
bleepingcomputer.com,Microsoft: August Windows updates cause severe streaming issues,https://www.bleepingcomputer.com/news/microsoft/microsoft-august-windows-updates-cause-severe-ndi-streaming-issues/,Microsoft has confirmed that the August 2025 security updates are causing severe lag and stuttering issues with NDI streaming software on some Windows 10 and Windows 11 systems. [...],2025-08-22 12:25:39+00:00,Microsoft: August Windows updates cause severe streaming issues Microsoft has confirmed that the August 2025 security updates are causing severe lag and stuttering issues with NDI streaming software on some Windows 10 and Windows 11 systems. [...],[],Other
bleepingcomputer.com,"Massive anti-cybercrime operation leads to over 1,200 arrests in Africa",https://www.bleepingcomputer.com/news/security/massive-anti-cybercrime-operation-leads-to-over-1-200-arrests-in-africa/,"Law enforcement authorities in Africa have arrested over 1,200 suspects as part of 'Operation Serengeti 2.0,' an INTERPOL-led international crackdown targeting cross-border cybercriminal gangs. [...]",2025-08-22 10:08:13+00:00,"Massive anti-cybercrime operation leads to over 1,200 arrests in Africa Law enforcement authorities in Africa have arrested over 1,200 suspects as part of 'Operation Serengeti 2.0,' an INTERPOL-led international crackdown targeting cross-border cybercriminal gangs. [...]",[],Other
bleepingcomputer.com,DaVita says ransomware gang stole data of nearly 2.7 million people,https://www.bleepingcomputer.com/news/security/davita-ransomware-attack-exposed-data-of-nearly-27-million-people/,Kidney dialysis firm DaVita has confirmed that a ransomware gang that breached its network stole the personal and health information of nearly 2.7 million individuals. [...],2025-08-22 09:38:14+00:00,DaVita says ransomware gang stole data of nearly 2.7 million people Kidney dialysis firm DaVita has confirmed that a ransomware gang that breached its network stole the personal and health information of nearly 2.7 million individuals. [...],[],Malware
bleepingcomputer.com,Dev gets 4 years for creating kill switch on ex-employer's systems,https://www.bleepingcomputer.com/news/security/dev-gets-4-years-for-creating-kill-switch-on-ex-employers-systems/,A software developer has been sentenced to four years in prison for sabotaging his ex-employer's Windows network with custom malware and a kill switch that locked out employees when his account was disabled. [...],2025-08-21 23:46:26+00:00,Dev gets 4 years for creating kill switch on ex-employer's systems A software developer has been sentenced to four years in prison for sabotaging his ex-employer's Windows network with custom malware and a kill switch that locked out employees when his account was disabled. [...],[],Other
